FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
51.000000,39.066696,0.576900,-0.293763,-0.404932,-0.491625,-0.551689,-0.528951,-0.459605,-0.394779,-0.247242,-0.029119,0.032936,0.006202,0.011959,0.048958,0.068710,0.082664,0.088414,0.081363,0.883601,0.883170,0.885365,0.884581,0.884032,0.883386,0.885419,0.884834,0.883715,0.883830,0.885651,0.885060,0.883600,0.883401
52.000000,39.066765,0.575632,-0.293556,-0.404665,-0.490928,-0.550783,-0.528531,-0.458974,-0.394441,-0.244407,-0.029569,0.032817,0.006075,0.011731,0.049083,0.068207,0.082014,0.088117,0.080736,0.882291,0.881850,0.884096,0.883393,0.882776,0.882153,0.884166,0.883597,0.882513,0.882579,0.884451,0.883922,0.882416,0.882241
53.000000,39.066105,0.574687,-0.292610,-0.403341,-0.489402,-0.548943,-0.527123,-0.457417,-0.393235,-0.246749,-0.028945,0.032995,0.006098,0.011718,0.049518,0.068070,0.082144,0.088055,0.080559,0.880858,0.880439,0.882586,0.881984,0.881270,0.880768,0.882719,0.882222,0.881036,0.881118,0.883122,0.882535,0.880955,0.880854
54.000000,39.067280,0.573479,-0.293889,-0.404650,-0.490627,-0.550268,-0.528427,-0.458756,-0.394496,-0.252360,-0.030617,0.031738,0.004640,0.010456,0.048175,0.066629,0.080823,0.086486,0.079120,0.880374,0.880068,0.882060,0.881580,0.880915,0.880413,0.882394,0.881932,0.880611,0.880662,0.882639,0.882075,0.880431,0.880380
55.000000,39.065857,0.574775,-0.295567,-0.406411,-0.492709,-0.552460,-0.530160,-0.460643,-0.396029,-0.247416,-0.031076,0.032143,0.004876,0.010726,0.047958,0.067006,0.080890,0.086620,0.079362,0.881974,0.881782,0.883625,0.883167,0.882638,0.881971,0.884054,0.883620,0.882262,0.882300,0.884336,0.883737,0.882111,0.881893
56.000000,39.066490,0.575608,-0.297116,-0.408241,-0.494909,-0.554792,-0.532295,-0.462646,-0.397896,-0.247730,-0.031762,0.031519,0.004325,0.010182,0.047458,0.066669,0.080409,0.086279,0.079031,0.883810,0.883636,0.885368,0.884881,0.884389,0.883742,0.885798,0.885381,0.884030,0.884167,0.886109,0.885514,0.883897,0.883657
57.000000,39.066624,0.576031,-0.295875,-0.407318,-0.494408,-0.554516,-0.532314,-0.462668,-0.397851,-0.248176,-0.032265,0.030432,0.003357,0.009322,0.047270,0.066088,0.080240,0.085842,0.078626,0.884309,0.883951,0.885808,0.885270,0.884793,0.884243,0.886205,0.885835,0.884427,0.884509,0.886456,0.885712,0.884270,0.884028
58.000000,39.066917,0.575933,-0.294969,-0.406403,-0.493547,-0.553743,-0.531364,-0.462076,-0.397077,-0.244159,-0.032166,0.030760,0.003807,0.009691,0.047323,0.066480,0.080693,0.086159,0.079173,0.883812,0.883264,0.885095,0.884658,0.884066,0.883554,0.885546,0.885120,0.883859,0.883846,0.885787,0.884982,0.883666,0.883386
59.000000,39.066681,0.575512,-0.294892,-0.406345,-0.493224,-0.553197,-0.531016,-0.461586,-0.396651,-0.244812,-0.031560,0.031048,0.004119,0.009875,0.047555,0.066598,0.080587,0.086230,0.079128,0.883017,0.882399,0.884245,0.883874,0.883310,0.882729,0.884769,0.884172,0.883054,0.883026,0.884857,0.884309,0.882862,0.882591
60.000000,39.067295,0.575333,-0.293374,-0.404758,-0.491520,-0.551434,-0.529583,-0.460214,-0.395380,-0.244295,-0.030959,0.031245,0.004414,0.010214,0.048155,0.066907,0.080976,0.086757,0.079385,0.882562,0.881868,0.883822,0.883391,0.882958,0.882434,0.884352,0.883755,0.882594,0.882530,0.884420,0.883949,0.882501,0.882145
