FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
61.000000,39.406898,-1.463776,-2.044681,-2.050757,-0.994556,-0.705097,-0.436933,-0.296443,-0.260850,-0.255195,-0.255417,0.569358,0.520130,0.443763,0.341300,0.282529,0.196920,0.115861,0.008794,0.884442,0.884316,0.885990,0.886247,0.886068,0.884513,0.886437,0.886178,0.885067,0.884456,0.887009,0.886112,0.884132,0.883935
62.000000,39.406612,-1.462164,-2.042065,-2.049244,-0.992808,-0.709360,-0.446008,-0.303924,-0.266965,-0.260101,-0.262854,0.568484,0.519373,0.443162,0.341251,0.281942,0.196650,0.115502,0.008212,0.884397,0.884456,0.885929,0.886297,0.885985,0.884570,0.886467,0.886202,0.885000,0.884394,0.887085,0.886146,0.884084,0.883937
63.000000,39.406830,-1.435017,-2.011662,-2.024175,-0.969308,-0.676235,-0.409814,-0.285133,-0.257652,-0.256627,-0.263824,0.568258,0.518821,0.442616,0.340373,0.281791,0.196635,0.115532,0.008084,0.884147,0.884124,0.885789,0.886040,0.885739,0.884400,0.886242,0.885984,0.884616,0.884121,0.886824,0.885984,0.883889,0.883835
64.000000,39.406071,-1.435628,-2.014389,-2.027085,-0.971975,-0.673907,-0.397311,-0.273543,-0.251399,-0.253088,-0.261519,0.567696,0.518171,0.441847,0.339553,0.280884,0.195536,0.114800,0.007346,0.883809,0.883804,0.885574,0.885648,0.885419,0.884126,0.885987,0.885657,0.884292,0.883849,0.886481,0.885662,0.883598,0.883564
65.000000,39.405457,-1.445708,-2.027449,-2.037863,-0.982096,-0.689155,-0.412238,-0.279565,-0.254581,-0.250934,-0.256356,0.567548,0.517912,0.441519,0.339866,0.280306,0.195183,0.114684,0.007535,0.884097,0.884126,0.885778,0.885878,0.885671,0.884332,0.886222,0.885820,0.884505,0.884067,0.886848,0.885866,0.883913,0.883834
66.000000,39.407063,-1.442640,-2.025122,-2.033368,-0.980545,-0.691340,-0.415765,-0.278301,-0.250013,-0.247305,-0.252566,0.569432,0.519648,0.443365,0.341097,0.282275,0.197378,0.116731,0.010308,0.883614,0.883416,0.885143,0.885368,0.885002,0.883689,0.885603,0.885139,0.883828,0.883411,0.886306,0.885309,0.883376,0.883309
67.000000,39.406601,-1.441861,-2.022267,-2.031964,-0.980906,-0.692874,-0.417482,-0.280743,-0.250302,-0.248473,-0.253318,0.567976,0.518483,0.442354,0.339989,0.281506,0.196663,0.116143,0.009881,0.881854,0.881430,0.883376,0.883525,0.883172,0.881885,0.883728,0.883364,0.882023,0.881618,0.884364,0.883597,0.881483,0.881534
68.000000,39.408073,-1.453729,-2.030857,-2.041771,-0.986339,-0.695466,-0.422387,-0.287494,-0.258831,-0.255873,-0.254276,0.566064,0.516810,0.440575,0.339429,0.279666,0.194680,0.113880,0.006951,0.882219,0.881671,0.883800,0.883786,0.883660,0.882221,0.884101,0.883725,0.882427,0.881918,0.884522,0.883891,0.881815,0.881839
69.000000,39.407463,-1.442965,-2.022864,-2.032419,-0.980711,-0.685274,-0.409173,-0.280728,-0.254975,-0.253829,-0.252074,0.566499,0.516645,0.440094,0.338901,0.279094,0.193959,0.112846,0.006197,0.884169,0.883636,0.885669,0.885744,0.885672,0.884181,0.886124,0.885576,0.884402,0.883865,0.886364,0.885757,0.883776,0.883774
70.000000,39.409058,-1.438966,-2.019883,-2.029989,-0.977805,-0.680661,-0.404229,-0.279465,-0.254371,-0.251891,-0.253333,0.568398,0.518434,0.441718,0.339641,0.280174,0.194770,0.113711,0.006897,0.886478,0.886052,0.887896,0.888026,0.887902,0.886513,0.888437,0.887875,0.886620,0.886274,0.888852,0.888093,0.886112,0.886156
